customer_id,region,contract_type,monthly_charges,age,tenure_months,monthly_charges,avg_monthly_usage_gb,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,autopay_enabled,paperless_billing,premium_support,streaming_bundle,churn_probability,predicted_churn,risk_band,churned,retention_priority,risk_summary,recommended_action
CUST-002268,Europe,month-to-month,77.76,73,37,77.76,653.8,1,0,1,0,10.33,61.0,36,12,1,1,1,0,1,0.03973579872505174,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014068,APAC,two-year,102.09,46,24,102.09,382.71,1,0,0,1,8.6,54.3,54,8,4,0,0,1,0,0.03972186509034691,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007311,Europe,one-year,57.93,73,33,57.93,223.24,1,0,1,2,6.02,55.1,8,0,2,1,0,1,1,0.03971453715928277,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007099,North America,two-year,74.45,46,31,74.45,394.6,0,0,0,0,4.25,56.7,-3,14,1,1,1,1,0,0.03970546095263069,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001617,North America,one-year,70.53,56,50,70.53,338.28,2,1,2,0,10.69,76.9,26,3,2,0,0,0,1,0.03969443083616443,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001688,Europe,month-to-month,77.36,24,27,77.36,543.04,4,0,0,0,7.52,58.7,62,1,2,1,1,1,0,0.03967491622453022,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010597,North America,one-year,100.36,50,22,100.36,621.6,2,1,1,0,10.29,71.9,-11,3,2,1,0,0,1,0.03966187287051557,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004691,Europe,one-year,72.45,69,25,72.45,278.19,3,0,0,2,13.24,72.4,73,15,1,1,1,0,0,0.03960703619530379,0,low,0,Monitor only,High support friction; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012305,APAC,month-to-month,114.72,59,31,114.72,525.04,0,1,0,0,4.74,92.4,12,2,1,1,1,1,1,0.03960638081165548,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010251,APAC,two-year,91.48,51,24,91.48,343.96,0,0,0,1,10.32,68.1,27,8,0,1,1,0,0,0.039585009662862124,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002658,Europe,month-to-month,71.32,43,76,71.32,674.3,4,0,0,1,7.23,34.2,15,2,1,1,1,1,1,0.03958449097820698,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005004,North America,month-to-month,72.27,73,37,72.27,483.39,0,0,0,1,8.32,57.9,23,5,2,1,0,1,0,0.03958286700842707,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006725,Europe,month-to-month,38.13,49,44,38.13,390.7,1,2,1,0,12.54,85.8,60,13,4,0,1,0,0,0.0395424925202266,0,low,0,Monitor only,Month-to-month commitment; Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012347,North America,two-year,118.32,69,69,118.32,476.43,0,1,3,0,0.9,65.6,1,2,1,1,1,0,0,0.039513619903814454,0,low,0,Monitor only,Recent service disruption; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010383,North America,month-to-month,74.09,68,24,74.09,490.3,3,0,1,0,12.3,65.8,17,0,5,1,1,1,1,0.03951037048382006,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010492,Europe,one-year,82.11,38,51,82.11,336.79,1,0,1,1,0.0,62.4,18,7,1,1,1,0,0,0.039490462989990996,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005241,North America,two-year,45.63,60,45,45.63,367.64,1,2,0,0,12.19,82.5,13,9,1,0,1,1,1,0.03948752797655161,0,low,0,Monitor only,Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009306,Europe,month-to-month,87.73,31,63,87.73,244.45,4,0,1,0,19.49,82.1,60,3,2,1,1,0,0,0.03946991887943532,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005371,North America,one-year,107.07,70,12,107.07,362.55,3,0,0,0,6.22,75.0,19,0,3,1,1,0,1,0.03944498236350514,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014993,North America,month-to-month,62.73,47,33,62.73,280.4,0,0,0,1,5.44,85.2,14,3,1,1,1,0,1,0.03943565771985116,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013138,North America,month-to-month,79.01,45,20,79.01,510.69,2,0,0,0,7.19,58.0,73,15,3,1,1,0,0,0.03940608235256109,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002517,North America,one-year,98.14,26,50,98.14,300.79,1,1,0,0,13.64,73.3,47,6,5,0,1,0,1,0.03937133626866004,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005904,APAC,one-year,106.29,61,22,106.29,595.62,1,1,0,0,17.02,66.7,-11,17,6,1,1,0,1,0.039337838074333845,0,low,0,Monitor only,Falling product engagement; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004430,North America,two-year,58.14,76,42,58.14,483.77,0,2,0,1,20.7,78.3,-30,7,3,0,1,0,1,0.03929777932292705,0,low,0,Monitor only,Billing instability; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005922,North America,month-to-month,56.05,73,35,56.05,554.57,2,1,3,0,5.29,76.1,56,3,2,0,1,0,1,0.03928078461196162,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002264,North America,one-year,138.07,22,15,138.07,481.4,2,0,2,0,3.97,97.3,8,8,3,1,0,0,0,0.03927397361757592,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006978,North America,month-to-month,62.71,59,16,62.71,552.46,3,0,3,0,3.66,58.1,80,0,1,1,1,1,0,0.039212115275582014,0,low,0,Monitor only,Month-to-month commitment; High support friction; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013791,Europe,two-year,105.4,67,32,105.4,470.89,3,0,0,2,8.53,66.9,59,0,0,0,1,0,0,0.03920388140951033,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007966,APAC,one-year,101.1,73,45,101.1,302.06,0,0,0,2,5.44,77.6,8,5,0,1,1,0,0,0.03918067718198557,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008983,Europe,month-to-month,69.55,33,35,69.55,419.25,1,0,1,1,9.21,,29,5,3,1,1,0,1,0.03917642904428881,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003480,Europe,month-to-month,83.44,57,23,83.44,360.11,2,0,1,0,13.05,75.2,52,4,4,1,1,0,1,0.03917452394217954,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005163,North America,month-to-month,71.72,64,27,71.72,513.53,2,0,1,0,4.0,71.3,17,8,3,1,0,0,1,0.03917159417445145,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008005,APAC,month-to-month,99.73,58,31,99.73,665.54,3,0,1,1,12.56,61.4,54,11,4,1,1,0,1,0.039136047858621875,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014909,Europe,month-to-month,84.69,62,28,84.69,445.49,3,0,1,0,12.52,,81,6,1,1,1,0,1,0.03912668290872923,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007010,Europe,two-year,79.89,58,36,79.89,295.13,1,0,1,0,9.39,45.2,50,14,2,1,1,1,0,0.03906834076745831,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004299,Europe,month-to-month,72.87,73,96,72.87,466.73,1,0,2,1,10.81,66.3,23,20,0,1,1,0,1,0.03905855633646203,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006264,APAC,month-to-month,72.68,51,9,72.68,566.88,2,0,1,1,4.32,72.6,60,3,1,1,1,0,0,0.03904839375183712,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002422,North America,one-year,64.42,51,35,64.42,221.75,1,0,0,1,8.87,61.9,19,9,2,1,1,0,1,0.03902240705880066,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005706,Europe,two-year,91.32,68,48,91.32,418.54,2,0,1,0,2.02,51.9,24,2,0,1,1,0,0,0.0390140007843256,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007385,North America,two-year,87.2,57,25,87.2,349.66,2,0,0,1,13.77,68.7,15,9,2,1,1,1,0,0.03899766914660243,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001010,Europe,one-year,84.91,54,11,84.91,502.86,1,0,0,0,1.29,59.9,-34,4,4,1,1,1,1,0.03898413516154137,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014899,North America,one-year,80.39,46,21,80.39,420.96,1,0,0,0,6.75,61.8,24,10,1,1,1,0,1,0.03896660176372977,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000336,Europe,month-to-month,46.59,44,34,46.59,637.15,3,1,1,0,12.81,70.4,70,0,1,0,1,0,1,0.03895838870834895,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009510,North America,month-to-month,76.52,65,19,76.52,617.14,4,0,0,1,14.44,63.0,65,9,2,1,1,0,0,0.03893785018152677,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001452,Europe,one-year,64.54,44,55,64.54,309.93,2,0,0,0,7.25,56.6,29,11,0,1,1,0,0,0.038920754990010534,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002357,Europe,one-year,100.74,38,7,100.74,423.91,0,0,2,0,19.01,84.4,52,5,0,0,1,1,1,0.038910665914534286,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010872,North America,month-to-month,79.8,75,27,79.8,293.15,0,0,1,0,9.21,88.1,78,17,1,1,1,0,0,0.0388873558956236,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006606,North America,two-year,118.45,21,22,118.45,421.07,1,0,0,1,13.75,75.4,50,11,0,1,1,0,0,0.03888068520538928,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004657,LATAM,one-year,106.9,57,25,106.9,430.87,1,0,1,0,2.72,73.3,28,0,1,1,1,0,0,0.03887910825361339,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003217,North America,one-year,55.98,30,17,55.98,450.69,7,0,0,2,4.69,71.9,9,0,2,1,1,1,1,0.03887909081893929,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000049,APAC,one-year,108.27,68,33,108.27,520.11,1,0,0,0,8.89,74.9,21,14,0,1,1,0,0,0.038832330220844605,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011959,APAC,two-year,118.63,63,14,118.63,309.64,0,0,0,1,12.96,87.7,27,13,3,1,1,1,1,0.03882865841565528,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002135,Europe,month-to-month,58.17,39,30,58.17,484.2,2,0,2,0,,71.0,24,3,1,1,1,1,1,0.03875810462900087,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001309,North America,two-year,117.45,38,20,117.45,246.43,1,0,2,0,7.34,81.1,29,1,3,1,1,1,0,0.0387502544389281,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001401,Europe,two-year,116.52,30,10,116.52,339.43,1,0,0,0,10.25,70.7,69,12,1,1,1,0,1,0.03873630958384051,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001676,LATAM,two-year,83.1,52,22,83.1,420.73,0,1,1,1,1.24,81.1,2,11,0,1,1,1,1,0.03873033768434533,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009595,Europe,two-year,114.68,32,10,114.68,457.97,2,0,0,0,9.78,67.8,31,1,1,1,1,0,0,0.03872677346654036,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010088,APAC,two-year,70.51,24,4,70.51,497.18,2,0,2,0,9.87,72.4,32,16,1,1,1,1,0,0.038710719385514444,0,low,0,Monitor only,Falling product engagement; Recent service disruption; Early-life churn risk,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004414,North America,one-year,64.25,75,28,64.25,269.85,2,0,1,1,0.13,66.0,38,14,2,1,0,0,1,0.03870913169489262,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007199,APAC,month-to-month,97.95,48,17,97.95,,0,0,1,0,17.74,69.9,70,4,4,1,0,0,0,0.0387061833776553,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001931,APAC,two-year,95.78,28,18,95.78,362.32,1,0,0,1,4.54,56.2,44,7,1,1,1,1,0,0.038692435119776165,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005178,North America,two-year,103.39,65,43,103.39,546.85,2,1,0,0,12.05,86.0,-10,3,2,0,0,1,0,0.038655813689450855,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004038,APAC,month-to-month,119.65,63,15,119.65,592.86,1,0,1,0,9.81,84.0,20,0,3,1,1,0,1,0.03863950477297729,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011696,APAC,two-year,86.1,39,18,86.1,537.78,4,0,0,0,18.77,53.2,72,8,1,1,1,0,1,0.03863927175110165,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001635,LATAM,one-year,59.28,59,19,59.28,392.23,2,1,0,0,0.0,64.6,47,19,3,1,1,0,0,0.03862472582474233,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001750,Europe,one-year,113.82,58,15,113.82,,3,0,1,1,9.7,69.8,42,4,2,1,1,1,1,0.038590264877092065,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
